"Var1"	"Var2"	"value"
"338"	"Butyrivibrio"	"PWY.5103..L.isoleucine.biosynthesis.III.g__Prevotella.s__Prevotella_copri"	0.0375651962793049
"339"	"Megasphaera"	"PWY.5103..L.isoleucine.biosynthesis.III.g__Prevotella.s__Prevotella_copri"	0.286183649316683
"340"	"Val"	"PWY.5103..L.isoleucine.biosynthesis.III.g__Prevotella.s__Prevotella_copri"	-0.103597130652611
"341"	"Leu.Ile"	"PWY.5103..L.isoleucine.biosynthesis.III.g__Prevotella.s__Prevotella_copri"	-0.18110142537727
"342"	"Phe"	"PWY.5103..L.isoleucine.biosynthesis.III.g__Prevotella.s__Prevotella_copri"	0.0120653035749325
"343"	"Tyr"	"PWY.5103..L.isoleucine.biosynthesis.III.g__Prevotella.s__Prevotella_copri"	0.404979836156574
"344"	"ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine..g__Butyrivibrio.s__Butyrivibrio_crossotus"	"PWY.5103..L.isoleucine.biosynthesis.III.g__Prevotella.s__Prevotella_copri"	0.0901709907985185
"345"	"ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine..g__Prevotella.s__Prevotella_copri"	"PWY.5103..L.isoleucine.biosynthesis.III.g__Prevotella.s__Prevotella_copri"	0.99924821450946
"346"	"ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine..g__Prevotella.s__Prevotella_sp_AM42_24"	"PWY.5103..L.isoleucine.biosynthesis.III.g__Prevotella.s__Prevotella_copri"	0.0574175726117199
"347"	"ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine..g__Prevotella.s__Prevotella_sp_CAG_1092"	"PWY.5103..L.isoleucine.biosynthesis.III.g__Prevotella.s__Prevotella_copri"	0.0944695060165686
"348"	"ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine..g__Prevotella"	"PWY.5103..L.isoleucine.biosynthesis.III.g__Prevotella.s__Prevotella_copri"	0.987219646660819
"349"	"PWY.5103..L.isoleucine.biosynthesis.III.g__Butyrivibrio.s__Butyrivibrio_crossotus"	"PWY.5103..L.isoleucine.biosynthesis.III.g__Prevotella.s__Prevotella_copri"	0.0901709907985185
"350"	"PWY.5103..L.isoleucine.biosynthesis.III.g__Prevotella.s__Prevotella_sp_AM42_24"	"PWY.5103..L.isoleucine.biosynthesis.III.g__Prevotella.s__Prevotella_copri"	0.0574175726117199
"351"	"PWY.5103..L.isoleucine.biosynthesis.III.g__Prevotella.s__Prevotella_sp_CAG_1092"	"PWY.5103..L.isoleucine.biosynthesis.III.g__Prevotella.s__Prevotella_copri"	0.0944695060165686
"352"	"PWY.5103..L.isoleucine.biosynthesis.III.g__Prevotella"	"PWY.5103..L.isoleucine.biosynthesis.III.g__Prevotella.s__Prevotella_copri"	0.987720836987846
"353"	"PWY.6630..superpathway.of.L.tyrosine.biosynthesis.g__Butyrivibrio.s__Butyrivibrio_crossotus"	"PWY.5103..L.isoleucine.biosynthesis.III.g__Prevotella.s__Prevotella_copri"	0.0160485557069041
"354"	"VALSYN.PWY..L.valine.biosynthesis.g__Butyrivibrio.s__Butyrivibrio_crossotus"	"PWY.5103..L.isoleucine.biosynthesis.III.g__Prevotella.s__Prevotella_copri"	0.168346204182114
"355"	"VALSYN.PWY..L.valine.biosynthesis.g__Megasphaera.s__Megasphaera_elsdenii"	"PWY.5103..L.isoleucine.biosynthesis.III.g__Prevotella.s__Prevotella_copri"	0.0802427785345204
"356"	"VALSYN.PWY..L.valine.biosynthesis.g__Prevotella.s__Prevotella_copri"	"PWY.5103..L.isoleucine.biosynthesis.III.g__Prevotella.s__Prevotella_copri"	0.944013174379668
"357"	"VALSYN.PWY..L.valine.biosynthesis.g__Prevotella.s__Prevotella_sp_885"	"PWY.5103..L.isoleucine.biosynthesis.III.g__Prevotella.s__Prevotella_copri"	0.17909824379292
"358"	"VALSYN.PWY..L.valine.biosynthesis.g__Prevotella.s__Prevotella_sp_AM42_24"	"PWY.5103..L.isoleucine.biosynthesis.III.g__Prevotella.s__Prevotella_copri"	0.0574175726117199
"359"	"VALSYN.PWY..L.valine.biosynthesis.g__Prevotella.s__Prevotella_sp_CAG_1092"	"PWY.5103..L.isoleucine.biosynthesis.III.g__Prevotella.s__Prevotella_copri"	0.0944695060165686
"360"	"VALSYN.PWY..L.valine.biosynthesis.g__Prevotella.s__Prevotella_sp_CAG_279"	"PWY.5103..L.isoleucine.biosynthesis.III.g__Prevotella.s__Prevotella_copri"	0.1492485364941
"361"	"VALSYN.PWY..L.valine.biosynthesis.g__Prevotella.s__Prevotella_sp_CAG_617"	"PWY.5103..L.isoleucine.biosynthesis.III.g__Prevotella.s__Prevotella_copri"	0.240728335603561
"362"	"VALSYN.PWY..L.valine.biosynthesis.g__Prevotella"	"PWY.5103..L.isoleucine.biosynthesis.III.g__Prevotella.s__Prevotella_copri"	0.946255781894362
"363"	"Prevotella"	"PWY.5103..L.isoleucine.biosynthesis.III.g__Prevotella.s__Prevotella_sp_AM42_24"	0.0463273066839673
"364"	"Butyrivibrio"	"PWY.5103..L.isoleucine.biosynthesis.III.g__Prevotella.s__Prevotella_sp_AM42_24"	0.272922052810835
"365"	"Megasphaera"	"PWY.5103..L.isoleucine.biosynthesis.III.g__Prevotella.s__Prevotella_sp_AM42_24"	-0.120717781402936
"366"	"Val"	"PWY.5103..L.isoleucine.biosynthesis.III.g__Prevotella.s__Prevotella_sp_AM42_24"	0.224723308112124
"367"	"Leu.Ile"	"PWY.5103..L.isoleucine.biosynthesis.III.g__Prevotella.s__Prevotella_sp_AM42_24"	0.175018738528898
"368"	"Phe"	"PWY.5103..L.isoleucine.biosynthesis.III.g__Prevotella.s__Prevotella_sp_AM42_24"	0.157868661135363
"369"	"Tyr"	"PWY.5103..L.isoleucine.biosynthesis.III.g__Prevotella.s__Prevotella_sp_AM42_24"	0.171500773935352
"370"	"ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine..g__Butyrivibrio.s__Butyrivibrio_crossotus"	"PWY.5103..L.isoleucine.biosynthesis.III.g__Prevotella.s__Prevotella_sp_AM42_24"	-0.0830231069269853
"371"	"ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine..g__Prevotella.s__Prevotella_copri"	"PWY.5103..L.isoleucine.biosynthesis.III.g__Prevotella.s__Prevotella_sp_AM42_24"	0.0574175726117199
"372"	"ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine..g__Prevotella.s__Prevotella_sp_AM42_24"	"PWY.5103..L.isoleucine.biosynthesis.III.g__Prevotella.s__Prevotella_sp_AM42_24"	1
"373"	"ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine..g__Prevotella.s__Prevotella_sp_CAG_1092"	"PWY.5103..L.isoleucine.biosynthesis.III.g__Prevotella.s__Prevotella_sp_AM42_24"	0.17322191458799
"374"	"ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine..g__Prevotella"	"PWY.5103..L.isoleucine.biosynthesis.III.g__Prevotella.s__Prevotella_sp_AM42_24"	0.147386839932446
"375"	"PWY.5103..L.isoleucine.biosynthesis.III.g__Butyrivibrio.s__Butyrivibrio_crossotus"	"PWY.5103..L.isoleucine.biosynthesis.III.g__Prevotella.s__Prevotella_sp_AM42_24"	-0.0830231069269853
"376"	"PWY.5103..L.isoleucine.biosynthesis.III.g__Prevotella.s__Prevotella_copri"	"PWY.5103..L.isoleucine.biosynthesis.III.g__Prevotella.s__Prevotella_sp_AM42_24"	0.0574175726117199
"377"	"PWY.5103..L.isoleucine.biosynthesis.III.g__Prevotella.s__Prevotella_sp_CAG_1092"	"PWY.5103..L.isoleucine.biosynthesis.III.g__Prevotella.s__Prevotella_sp_AM42_24"	0.17322191458799
"378"	"PWY.5103..L.isoleucine.biosynthesis.III.g__Prevotella"	"PWY.5103..L.isoleucine.biosynthesis.III.g__Prevotella.s__Prevotella_sp_AM42_24"	0.147838946803405
"379"	"PWY.6630..superpathway.of.L.tyrosine.biosynthesis.g__Butyrivibrio.s__Butyrivibrio_crossotus"	"PWY.5103..L.isoleucine.biosynthesis.III.g__Prevotella.s__Prevotella_sp_AM42_24"	-0.057907440848626
"380"	"VALSYN.PWY..L.valine.biosynthesis.g__Butyrivibrio.s__Butyrivibrio_crossotus"	"PWY.5103..L.isoleucine.biosynthesis.III.g__Prevotella.s__Prevotella_sp_AM42_24"	0.240560192376887
"381"	"VALSYN.PWY..L.valine.biosynthesis.g__Megasphaera.s__Megasphaera_elsdenii"	"PWY.5103..L.isoleucine.biosynthesis.III.g__Prevotella.s__Prevotella_sp_AM42_24"	-0.057907440848626
"382"	"VALSYN.PWY..L.valine.biosynthesis.g__Prevotella.s__Prevotella_copri"	"PWY.5103..L.isoleucine.biosynthesis.III.g__Prevotella.s__Prevotella_sp_AM42_24"	0.0247253174146893
"383"	"VALSYN.PWY..L.valine.biosynthesis.g__Prevotella.s__Prevotella_sp_885"	"PWY.5103..L.isoleucine.biosynthesis.III.g__Prevotella.s__Prevotella_sp_AM42_24"	0.260288659554873
"384"	"VALSYN.PWY..L.valine.biosynthesis.g__Prevotella.s__Prevotella_sp_AM42_24"	"PWY.5103..L.isoleucine.biosynthesis.III.g__Prevotella.s__Prevotella_sp_AM42_24"	1
"385"	"VALSYN.PWY..L.valine.biosynthesis.g__Prevotella.s__Prevotella_sp_CAG_1092"	"PWY.5103..L.isoleucine.biosynthesis.III.g__Prevotella.s__Prevotella_sp_AM42_24"	0.17322191458799
"386"	"VALSYN.PWY..L.valine.biosynthesis.g__Prevotella.s__Prevotella_sp_CAG_279"	"PWY.5103..L.isoleucine.biosynthesis.III.g__Prevotella.s__Prevotella_sp_AM42_24"	-0.0830231069269853
"387"	"VALSYN.PWY..L.valine.biosynthesis.g__Prevotella.s__Prevotella_sp_CAG_617"	"PWY.5103..L.isoleucine.biosynthesis.III.g__Prevotella.s__Prevotella_sp_AM42_24"	-0.057907440848626
"388"	"VALSYN.PWY..L.valine.biosynthesis.g__Prevotella"	"PWY.5103..L.isoleucine.biosynthesis.III.g__Prevotella.s__Prevotella_sp_AM42_24"	0.115984216236179
"389"	"Prevotella"	"PWY.5103..L.isoleucine.biosynthesis.III.g__Prevotella.s__Prevotella_sp_CAG_1092"	0.210260495847625
"390"	"Butyrivibrio"	"PWY.5103..L.isoleucine.biosynthesis.III.g__Prevotella.s__Prevotella_sp_CAG_1092"	0.0490156415745953
"391"	"Megasphaera"	"PWY.5103..L.isoleucine.biosynthesis.III.g__Prevotella.s__Prevotella_sp_CAG_1092"	0.222912919577038
"392"	"Val"	"PWY.5103..L.isoleucine.biosynthesis.III.g__Prevotella.s__Prevotella_sp_CAG_1092"	-0.1642538400033
"393"	"Leu.Ile"	"PWY.5103..L.isoleucine.biosynthesis.III.g__Prevotella.s__Prevotella_sp_CAG_1092"	-0.18953168757369
"394"	"Phe"	"PWY.5103..L.isoleucine.biosynthesis.III.g__Prevotella.s__Prevotella_sp_CAG_1092"	-0.201549548872947
"395"	"Tyr"	"PWY.5103..L.isoleucine.biosynthesis.III.g__Prevotella.s__Prevotella_sp_CAG_1092"	-0.283671601084532
"396"	"ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine..g__Butyrivibrio.s__Butyrivibrio_crossotus"	"PWY.5103..L.isoleucine.biosynthesis.III.g__Prevotella.s__Prevotella_sp_CAG_1092"	-0.0709046493469839
"397"	"ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine..g__Prevotella.s__Prevotella_copri"	"PWY.5103..L.isoleucine.biosynthesis.III.g__Prevotella.s__Prevotella_sp_CAG_1092"	0.0944695060165686
"398"	"ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine..g__Prevotella.s__Prevotella_sp_AM42_24"	"PWY.5103..L.isoleucine.biosynthesis.III.g__Prevotella.s__Prevotella_sp_CAG_1092"	0.17322191458799
"399"	"ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine..g__Prevotella.s__Prevotella_sp_CAG_1092"	"PWY.5103..L.isoleucine.biosynthesis.III.g__Prevotella.s__Prevotella_sp_CAG_1092"	1
"400"	"ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine..g__Prevotella"	"PWY.5103..L.isoleucine.biosynthesis.III.g__Prevotella.s__Prevotella_sp_CAG_1092"	0.188166781738724
"401"	"PWY.5103..L.isoleucine.biosynthesis.III.g__Butyrivibrio.s__Butyrivibrio_crossotus"	"PWY.5103..L.isoleucine.biosynthesis.III.g__Prevotella.s__Prevotella_sp_CAG_1092"	-0.0709046493469839
"402"	"PWY.5103..L.isoleucine.biosynthesis.III.g__Prevotella.s__Prevotella_copri"	"PWY.5103..L.isoleucine.biosynthesis.III.g__Prevotella.s__Prevotella_sp_CAG_1092"	0.0944695060165686
"403"	"PWY.5103..L.isoleucine.biosynthesis.III.g__Prevotella.s__Prevotella_sp_AM42_24"	"PWY.5103..L.isoleucine.biosynthesis.III.g__Prevotella.s__Prevotella_sp_CAG_1092"	0.17322191458799
"404"	"PWY.5103..L.isoleucine.biosynthesis.III.g__Prevotella"	"PWY.5103..L.isoleucine.biosynthesis.III.g__Prevotella.s__Prevotella_sp_CAG_1092"	0.198205775566098
"405"	"PWY.6630..superpathway.of.L.tyrosine.biosynthesis.g__Butyrivibrio.s__Butyrivibrio_crossotus"	"PWY.5103..L.isoleucine.biosynthesis.III.g__Prevotella.s__Prevotella_sp_CAG_1092"	-0.0494549883752722
"406"	"VALSYN.PWY..L.valine.biosynthesis.g__Butyrivibrio.s__Butyrivibrio_crossotus"	"PWY.5103..L.isoleucine.biosynthesis.III.g__Prevotella.s__Prevotella_sp_CAG_1092"	-0.0880486515071391
"407"	"VALSYN.PWY..L.valine.biosynthesis.g__Megasphaera.s__Megasphaera_elsdenii"	"PWY.5103..L.isoleucine.biosynthesis.III.g__Prevotella.s__Prevotella_sp_CAG_1092"	-0.0494549883752722
"408"	"VALSYN.PWY..L.valine.biosynthesis.g__Prevotella.s__Prevotella_copri"	"PWY.5103..L.isoleucine.biosynthesis.III.g__Prevotella.s__Prevotella_sp_CAG_1092"	0.0849770680592328
"409"	"VALSYN.PWY..L.valine.biosynthesis.g__Prevotella.s__Prevotella_sp_885"	"PWY.5103..L.isoleucine.biosynthesis.III.g__Prevotella.s__Prevotella_sp_CAG_1092"	0.331527144244006
"410"	"VALSYN.PWY..L.valine.biosynthesis.g__Prevotella.s__Prevotella_sp_AM42_24"	"PWY.5103..L.isoleucine.biosynthesis.III.g__Prevotella.s__Prevotella_sp_CAG_1092"	0.17322191458799
"411"	"VALSYN.PWY..L.valine.biosynthesis.g__Prevotella.s__Prevotella_sp_CAG_1092"	"PWY.5103..L.isoleucine.biosynthesis.III.g__Prevotella.s__Prevotella_sp_CAG_1092"	1
"412"	"VALSYN.PWY..L.valine.biosynthesis.g__Prevotella.s__Prevotella_sp_CAG_279"	"PWY.5103..L.isoleucine.biosynthesis.III.g__Prevotella.s__Prevotella_sp_CAG_1092"	-0.0709046493469839
"413"	"VALSYN.PWY..L.valine.biosynthesis.g__Prevotella.s__Prevotella_sp_CAG_617"	"PWY.5103..L.isoleucine.biosynthesis.III.g__Prevotella.s__Prevotella_sp_CAG_1092"	-0.0494549883752722
"414"	"VALSYN.PWY..L.valine.biosynthesis.g__Prevotella"	"PWY.5103..L.isoleucine.biosynthesis.III.g__Prevotella.s__Prevotella_sp_CAG_1092"	0.121834591554804
"415"	"Prevotella"	"PWY.5103..L.isoleucine.biosynthesis.III.g__Prevotella"	0.810215909565311
"416"	"Butyrivibrio"	"PWY.5103..L.isoleucine.biosynthesis.III.g__Prevotella"	0.0423031489631812
"417"	"Megasphaera"	"PWY.5103..L.isoleucine.biosynthesis.III.g__Prevotella"	0.278045725639431
"418"	"Val"	"PWY.5103..L.isoleucine.biosynthesis.III.g__Prevotella"	-0.116881939171593
"419"	"Leu.Ile"	"PWY.5103..L.isoleucine.biosynthesis.III.g__Prevotella"	-0.200600905902414
"420"	"Phe"	"PWY.5103..L.isoleucine.biosynthesis.III.g__Prevotella"	0.0103590990289825
"421"	"Tyr"	"PWY.5103..L.isoleucine.biosynthesis.III.g__Prevotella"	0.370855745237573
"422"	"ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine..g__Butyrivibrio.s__Butyrivibrio_crossotus"	"PWY.5103..L.isoleucine.biosynthesis.III.g__Prevotella"	0.0665399725202861
"423"	"ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine..g__Prevotella.s__Prevotella_copri"	"PWY.5103..L.isoleucine.biosynthesis.III.g__Prevotella"	0.986718456333793
"424"	"ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine..g__Prevotella.s__Prevotella_sp_AM42_24"	"PWY.5103..L.isoleucine.biosynthesis.III.g__Prevotella"	0.147838946803405
"425"	"ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine..g__Prevotella.s__Prevotella_sp_CAG_1092"	"PWY.5103..L.isoleucine.biosynthesis.III.g__Prevotella"	0.198205775566098
"426"	"ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine..g__Prevotella"	"PWY.5103..L.isoleucine.biosynthesis.III.g__Prevotella"	0.997995238691893
"427"	"PWY.5103..L.isoleucine.biosynthesis.III.g__Butyrivibrio.s__Butyrivibrio_crossotus"	"PWY.5103..L.isoleucine.biosynthesis.III.g__Prevotella"	0.0665399725202861
"428"	"PWY.5103..L.isoleucine.biosynthesis.III.g__Prevotella.s__Prevotella_copri"	"PWY.5103..L.isoleucine.biosynthesis.III.g__Prevotella"	0.987720836987846
"429"	"PWY.5103..L.isoleucine.biosynthesis.III.g__Prevotella.s__Prevotella_sp_AM42_24"	"PWY.5103..L.isoleucine.biosynthesis.III.g__Prevotella"	0.147838946803405
"430"	"PWY.5103..L.isoleucine.biosynthesis.III.g__Prevotella.s__Prevotella_sp_CAG_1092"	"PWY.5103..L.isoleucine.biosynthesis.III.g__Prevotella"	0.198205775566098
"431"	"PWY.6630..superpathway.of.L.tyrosine.biosynthesis.g__Butyrivibrio.s__Butyrivibrio_crossotus"	"PWY.5103..L.isoleucine.biosynthesis.III.g__Prevotella"	-0.0160485557069041
"432"	"VALSYN.PWY..L.valine.biosynthesis.g__Butyrivibrio.s__Butyrivibrio_crossotus"	"PWY.5103..L.isoleucine.biosynthesis.III.g__Prevotella"	0.167316563789563
"433"	"VALSYN.PWY..L.valine.biosynthesis.g__Megasphaera.s__Megasphaera_elsdenii"	"PWY.5103..L.isoleucine.biosynthesis.III.g__Prevotella"	0.0641942228276163
"434"	"VALSYN.PWY..L.valine.biosynthesis.g__Prevotella.s__Prevotella_copri"	"PWY.5103..L.isoleucine.biosynthesis.III.g__Prevotella"	0.9288132790023
"435"	"VALSYN.PWY..L.valine.biosynthesis.g__Prevotella.s__Prevotella_sp_885"	"PWY.5103..L.isoleucine.biosynthesis.III.g__Prevotella"	0.223872804741149
"436"	"VALSYN.PWY..L.valine.biosynthesis.g__Prevotella.s__Prevotella_sp_AM42_24"	"PWY.5103..L.isoleucine.biosynthesis.III.g__Prevotella"	0.147838946803405
"437"	"VALSYN.PWY..L.valine.biosynthesis.g__Prevotella.s__Prevotella_sp_CAG_1092"	"PWY.5103..L.isoleucine.biosynthesis.III.g__Prevotella"	0.198205775566098
"438"	"VALSYN.PWY..L.valine.biosynthesis.g__Prevotella.s__Prevotella_sp_CAG_279"	"PWY.5103..L.isoleucine.biosynthesis.III.g__Prevotella"	0.137433027354983
"439"	"VALSYN.PWY..L.valine.biosynthesis.g__Prevotella.s__Prevotella_sp_CAG_617"	"PWY.5103..L.isoleucine.biosynthesis.III.g__Prevotella"	0.224679779896657
"440"	"VALSYN.PWY..L.valine.biosynthesis.g__Prevotella"	"PWY.5103..L.isoleucine.biosynthesis.III.g__Prevotella"	0.94675413911985
"441"	"Prevotella"	"PWY.6630..superpathway.of.L.tyrosine.biosynthesis.g__Butyrivibrio.s__Butyrivibrio_crossotus"	-0.109632833861067
"442"	"Butyrivibrio"	"PWY.6630..superpathway.of.L.tyrosine.biosynthesis.g__Butyrivibrio.s__Butyrivibrio_crossotus"	0.325100181437583
"443"	"Megasphaera"	"PWY.6630..superpathway.of.L.tyrosine.biosynthesis.g__Butyrivibrio.s__Butyrivibrio_crossotus"	-0.057907440848626
"444"	"Leu.Ile"	"PWY.6630..superpathway.of.L.tyrosine.biosynthesis.g__Butyrivibrio.s__Butyrivibrio_crossotus"	0.156097635263616
"445"	"Phe"	"PWY.6630..superpathway.of.L.tyrosine.biosynthesis.g__Butyrivibrio.s__Butyrivibrio_crossotus"	-0.171707398789977
"446"	"Tyr"	"PWY.6630..superpathway.of.L.tyrosine.biosynthesis.g__Butyrivibrio.s__Butyrivibrio_crossotus"	-0.0156097635263616
"447"	"ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine..g__Butyrivibrio.s__Butyrivibrio_crossotus"	"PWY.6630..superpathway.of.L.tyrosine.biosynthesis.g__Butyrivibrio.s__Butyrivibrio_crossotus"	0.716860438920219
"448"	"ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine..g__Prevotella.s__Prevotella_sp_AM42_24"	"PWY.6630..superpathway.of.L.tyrosine.biosynthesis.g__Butyrivibrio.s__Butyrivibrio_crossotus"	-0.057907440848626
"449"	"ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine..g__Prevotella.s__Prevotella_sp_CAG_1092"	"PWY.6630..superpathway.of.L.tyrosine.biosynthesis.g__Butyrivibrio.s__Butyrivibrio_crossotus"	-0.0494549883752722
"450"	"ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine..g__Prevotella"	"PWY.6630..superpathway.of.L.tyrosine.biosynthesis.g__Butyrivibrio.s__Butyrivibrio_crossotus"	-0.0320971114138082
"451"	"PWY.5103..L.isoleucine.biosynthesis.III.g__Butyrivibrio.s__Butyrivibrio_crossotus"	"PWY.6630..superpathway.of.L.tyrosine.biosynthesis.g__Butyrivibrio.s__Butyrivibrio_crossotus"	0.716860438920219
"452"	"PWY.5103..L.isoleucine.biosynthesis.III.g__Prevotella.s__Prevotella_copri"	"PWY.6630..superpathway.of.L.tyrosine.biosynthesis.g__Butyrivibrio.s__Butyrivibrio_crossotus"	0.0160485557069041
"453"	"PWY.5103..L.isoleucine.biosynthesis.III.g__Prevotella.s__Prevotella_sp_AM42_24"	"PWY.6630..superpathway.of.L.tyrosine.biosynthesis.g__Butyrivibrio.s__Butyrivibrio_crossotus"	-0.057907440848626
"454"	"PWY.5103..L.isoleucine.biosynthesis.III.g__Prevotella.s__Prevotella_sp_CAG_1092"	"PWY.6630..superpathway.of.L.tyrosine.biosynthesis.g__Butyrivibrio.s__Butyrivibrio_crossotus"	-0.0494549883752722
"455"	"PWY.5103..L.isoleucine.biosynthesis.III.g__Prevotella"	"PWY.6630..superpathway.of.L.tyrosine.biosynthesis.g__Butyrivibrio.s__Butyrivibrio_crossotus"	-0.0160485557069041
"456"	"VALSYN.PWY..L.valine.biosynthesis.g__Butyrivibrio.s__Butyrivibrio_crossotus"	"PWY.6630..superpathway.of.L.tyrosine.biosynthesis.g__Butyrivibrio.s__Butyrivibrio_crossotus"	0.593459860503266
"457"	"VALSYN.PWY..L.valine.biosynthesis.g__Megasphaera.s__Megasphaera_elsdenii"	"PWY.6630..superpathway.of.L.tyrosine.biosynthesis.g__Butyrivibrio.s__Butyrivibrio_crossotus"	-0.0277777777777778
"458"	"VALSYN.PWY..L.valine.biosynthesis.g__Prevotella.s__Prevotella_copri"	"PWY.6630..superpathway.of.L.tyrosine.biosynthesis.g__Butyrivibrio.s__Butyrivibrio_crossotus"	-0.015957837300296
"459"	"VALSYN.PWY..L.valine.biosynthesis.g__Prevotella.s__Prevotella_sp_885"	"PWY.6630..superpathway.of.L.tyrosine.biosynthesis.g__Butyrivibrio.s__Butyrivibrio_crossotus"	-0.0398255799400122
"460"	"VALSYN.PWY..L.valine.biosynthesis.g__Prevotella.s__Prevotella_sp_AM42_24"	"PWY.6630..superpathway.of.L.tyrosine.biosynthesis.g__Butyrivibrio.s__Butyrivibrio_crossotus"	-0.057907440848626
"461"	"VALSYN.PWY..L.valine.biosynthesis.g__Prevotella.s__Prevotella_sp_CAG_1092"	"PWY.6630..superpathway.of.L.tyrosine.biosynthesis.g__Butyrivibrio.s__Butyrivibrio_crossotus"	-0.0494549883752722
"462"	"VALSYN.PWY..L.valine.biosynthesis.g__Prevotella.s__Prevotella_sp_CAG_279"	"PWY.6630..superpathway.of.L.tyrosine.biosynthesis.g__Butyrivibrio.s__Butyrivibrio_crossotus"	-0.0398255799400122
"463"	"VALSYN.PWY..L.valine.biosynthesis.g__Prevotella.s__Prevotella_sp_CAG_617"	"PWY.6630..superpathway.of.L.tyrosine.biosynthesis.g__Butyrivibrio.s__Butyrivibrio_crossotus"	-0.0277777777777778
"464"	"VALSYN.PWY..L.valine.biosynthesis.g__Prevotella"	"PWY.6630..superpathway.of.L.tyrosine.biosynthesis.g__Butyrivibrio.s__Butyrivibrio_crossotus"	-0.0478735119008881
"465"	"Prevotella"	"VALSYN.PWY..L.valine.biosynthesis.g__Butyrivibrio.s__Butyrivibrio_crossotus"	0.0668211372705713
"466"	"Butyrivibrio"	"VALSYN.PWY..L.valine.biosynthesis.g__Butyrivibrio.s__Butyrivibrio_crossotus"	0.641027255769885
"467"	"Megasphaera"	"VALSYN.PWY..L.valine.biosynthesis.g__Butyrivibrio.s__Butyrivibrio_crossotus"	-0.10309722530438
"468"	"Val"	"VALSYN.PWY..L.valine.biosynthesis.g__Butyrivibrio.s__Butyrivibrio_crossotus"	-0.0122689606100026
"469"	"Leu.Ile"	"VALSYN.PWY..L.valine.biosynthesis.g__Butyrivibrio.s__Butyrivibrio_crossotus"	0.0921369366276327
"470"	"Phe"	"VALSYN.PWY..L.valine.biosynthesis.g__Butyrivibrio.s__Butyrivibrio_crossotus"	-0.0898835876340222
"471"	"Tyr"	"VALSYN.PWY..L.valine.biosynthesis.g__Butyrivibrio.s__Butyrivibrio_crossotus"	0.153478103675921
"472"	"ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine..g__Butyrivibrio.s__Butyrivibrio_crossotus"	"VALSYN.PWY..L.valine.biosynthesis.g__Butyrivibrio.s__Butyrivibrio_crossotus"	0.804863587181979
"473"	"ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine..g__Prevotella.s__Prevotella_copri"	"VALSYN.PWY..L.valine.biosynthesis.g__Butyrivibrio.s__Butyrivibrio_crossotus"	0.15830721035474
"474"	"ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine..g__Prevotella.s__Prevotella_sp_AM42_24"	"VALSYN.PWY..L.valine.biosynthesis.g__Butyrivibrio.s__Butyrivibrio_crossotus"	0.240560192376887
"475"	"ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine..g__Prevotella.s__Prevotella_sp_CAG_1092"	"VALSYN.PWY..L.valine.biosynthesis.g__Butyrivibrio.s__Butyrivibrio_crossotus"	-0.0880486515071391
"476"	"ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine..g__Prevotella"	"VALSYN.PWY..L.valine.biosynthesis.g__Butyrivibrio.s__Butyrivibrio_crossotus"	0.148268216527367
"477"	"PWY.5103..L.isoleucine.biosynthesis.III.g__Butyrivibrio.s__Butyrivibrio_crossotus"	"VALSYN.PWY..L.valine.biosynthesis.g__Butyrivibrio.s__Butyrivibrio_crossotus"	0.804863587181979
"478"	"PWY.5103..L.isoleucine.biosynthesis.III.g__Prevotella.s__Prevotella_copri"	"VALSYN.PWY..L.valine.biosynthesis.g__Butyrivibrio.s__Butyrivibrio_crossotus"	0.168346204182114
